accuracy,precision_BAD_1,recall_BAD_1,f1_BAD_1,roc_auc,average_precision,false_positives,false_negatives,true_positives,true_negatives,threshold
0.9182646212847555,0.8386206896551724,0.7307692307692307,0.7809890815671162,0.9570848687240903,0.8846209402258454,117,224,608,3223,0.395
0.9180249280920422,0.8383977900552486,0.7295673076923077,0.7802056555269923,0.9570848687240903,0.8846209402258454,117,225,607,3223,0.4
0.9175455417066155,0.8379501385041551,0.7271634615384616,0.7786357786357786,0.9570848687240903,0.8846209402258454,117,227,605,3223,0.405
0.9175455417066155,0.8388888888888889,0.7259615384615384,0.7783505154639175,0.9570848687240903,0.8846209402258454,116,228,604,3224,0.41
0.9170661553211888,0.8384401114206128,0.7235576923076923,0.7767741935483871,0.9570848687240903,0.8846209402258454,116,230,602,3224,0.415
0.9170661553211888,0.8384401114206128,0.7235576923076923,0.7767741935483871,0.9570848687240903,0.8846209402258454,116,230,602,3224,0.42
0.9170661553211888,0.8384401114206128,0.7235576923076923,0.7767741935483871,0.9570848687240903,0.8846209402258454,116,230,602,3224,0.425
0.9173058485139022,0.8396094839609484,0.7235576923076923,0.7772756617172369,0.9570848687240903,0.8846209402258454,115,230,602,3225,0.43
0.9170661553211888,0.8393854748603352,0.7223557692307693,0.7764857881136951,0.9570848687240903,0.8846209402258454,115,231,601,3225,0.435
0.9173058485139022,0.8405594405594405,0.7223557692307693,0.7769877181641888,0.9570848687240903,0.8846209402258454,114,231,601,3226,0.44
0.9170661553211888,0.8403361344537815,0.7211538461538461,0.7761966364812419,0.9570848687240903,0.8846209402258454,114,232,600,3226,0.445
0.9173058485139022,0.8415147265077139,0.7211538461538461,0.7766990291262136,0.9570848687240903,0.8846209402258454,113,232,600,3227,0.45
0.9175455417066155,0.8436619718309859,0.7199519230769231,0.7769130998702983,0.9570848687240903,0.8846209402258454,111,233,599,3229,0.455
0.9173058485139022,0.843441466854725,0.71875,0.7761194029850746,0.9570848687240903,0.8846209402258454,111,234,598,3229,0.46
0.9173058485139022,0.8463726884779517,0.7151442307692307,0.7752442996742671,0.9570848687240903,0.8846209402258454,108,237,595,3232,0.465
0.9175455417066155,0.8475783475783476,0.7151442307692307,0.7757496740547588,0.9570848687240903,0.8846209402258454,107,237,595,3233,0.47
0.9170661553211888,0.8481375358166189,0.7115384615384616,0.7738562091503268,0.9570848687240903,0.8846209402258454,106,240,592,3234,0.475
0.9168264621284755,0.8479196556671449,0.7103365384615384,0.7730542838456508,0.9570848687240903,0.8846209402258454,106,241,591,3234,0.48
0.9170661553211888,0.8491379310344828,0.7103365384615384,0.7735602094240838,0.9570848687240903,0.8846209402258454,105,241,591,3235,0.485
0.9161073825503355,0.8482658959537572,0.7055288461538461,0.7703412073490814,0.9570848687240903,0.8846209402258454,105,245,587,3235,0.49
0.9161073825503355,0.8482658959537572,0.7055288461538461,0.7703412073490814,0.9570848687240903,0.8846209402258454,105,245,587,3235,0.495
0.9158676893576222,0.8480463096960926,0.7043269230769231,0.7695338148391333,0.9570848687240903,0.8846209402258454,105,246,586,3235,0.5
0.9156279961649089,0.8478260869565217,0.703125,0.7687253613666228,0.9570848687240903,0.8846209402258454,105,247,585,3235,0.505
0.914908916586769,0.8471615720524017,0.6995192307692307,0.7662936142198815,0.9570848687240903,0.8846209402258454,105,250,582,3235,0.51
0.914908916586769,0.8471615720524017,0.6995192307692307,0.7662936142198815,0.9570848687240903,0.8846209402258454,105,250,582,3235,0.515
0.9151486097794823,0.8483965014577259,0.6995192307692307,0.766798418972332,0.9570848687240903,0.8846209402258454,104,250,582,3236,0.52
0.9158676893576222,0.8521229868228404,0.6995192307692307,0.7683168316831683,0.9570848687240903,0.8846209402258454,101,250,582,3239,0.525
0.9158676893576222,0.8531571218795888,0.6983173076923077,0.7680105750165235,0.9570848687240903,0.8846209402258454,100,251,581,3240,0.53
0.9156279961649089,0.8529411764705882,0.6971153846153846,0.7671957671957672,0.9570848687240903,0.8846209402258454,100,252,580,3240,0.535
0.9158676893576222,0.8552437223042836,0.6959134615384616,0.7673956262425448,0.9570848687240903,0.8846209402258454,98,253,579,3242,0.54
0.9153883029721956,0.8548148148148148,0.6935096153846154,0.7657597876575979,0.9570848687240903,0.8846209402258454,98,255,577,3242,0.545
0.9153883029721956,0.8548148148148148,0.6935096153846154,0.7657597876575979,0.9570848687240903,0.8846209402258454,98,255,577,3242,0.55
0.9151486097794823,0.8567164179104477,0.6899038461538461,0.7643142476697736,0.9570848687240903,0.8846209402258454,96,258,574,3244,0.555
0.914908916586769,0.8565022421524664,0.6887019230769231,0.7634910059960026,0.9570848687240903,0.8846209402258454,96,259,573,3244,0.56
0.914908916586769,0.8575712143928036,0.6875,0.7631754503002002,0.9570848687240903,0.8846209402258454,95,260,572,3245,0.565
0.914908916586769,0.8575712143928036,0.6875,0.7631754503002002,0.9570848687240903,0.8846209402258454,95,260,572,3245,0.57
0.9151486097794823,0.8588588588588588,0.6875,0.7636849132176236,0.9570848687240903,0.8846209402258454,94,260,572,3246,0.575
0.914908916586769,0.8586466165413534,0.6862980769230769,0.7628590514362057,0.9570848687240903,0.8846209402258454,94,261,571,3246,0.58
0.9144295302013423,0.8582202111613876,0.6838942307692307,0.7612040133779264,0.9570848687240903,0.8846209402258454,94,263,569,3246,0.585
0.9139501438159157,0.8577912254160364,0.6814903846153846,0.7595445411922304,0.9570848687240903,0.8846209402258454,94,265,567,3246,0.59
