model,threshold_type,threshold,recovery_rate,interest_rate,accuracy,precision_BAD_1,recall_BAD_1,f1_BAD_1,roc_auc,true_negatives,false_positives,false_negatives,true_positives,false_negative_loss,false_positive_loss,total_expected_loss,average_expected_loss,loss_given_default,false_negative_loan_value,false_positive_loan_value
Random Forest,threshold_grid,0.68,0.4,0.04,0.8797539149888143,0.8514851485148515,0.48179271708683474,0.6153846153846154,0.9554247974521745,1401,30,185,172,2205420.0,17816.0,2223236.0,1243.4205816554809,0.6,3675700.0,445400.0
Random Forest,threshold_grid,0.69,0.4,0.04,0.8769574944071589,0.8549222797927462,0.46218487394957986,0.6,0.9554247974521745,1403,28,192,165,2256840.0,16712.0,2273552.0,1271.5615212527964,0.6,3761400.0,417800.0
Random Forest,threshold_grid,0.7,0.4,0.04,0.8752796420581656,0.8526315789473684,0.453781512605042,0.5923217550274223,0.9554247974521745,1403,28,195,162,2283540.0,16712.0,2300252.0,1286.4944071588368,0.6,3805900.0,417800.0
Random Forest,threshold_grid,0.71,0.4,0.04,0.8736017897091722,0.8579234972677595,0.43977591036414565,0.5814814814814815,0.9554247974521745,1405,26,200,157,2330820.0,16080.0,2346900.0,1312.5838926174497,0.6,3884700.0,402000.0
Random Forest,threshold_grid,0.72,0.4,0.04,0.87248322147651,0.864406779661017,0.42857142857142855,0.5730337078651685,0.9554247974521745,1407,24,204,153,2359680.0,15000.0,2374680.0,1328.1208053691275,0.6,3932800.0,375000.0
Random Forest,threshold_grid,0.73,0.4,0.04,0.8702460850111857,0.861271676300578,0.4173669467787115,0.5622641509433962,0.9554247974521745,1407,24,208,149,2405100.0,15000.0,2420100.0,1353.523489932886,0.6,4008500.0,375000.0
Random Forest,threshold_grid,0.74,0.4,0.04,0.8680089485458613,0.8622754491017964,0.40336134453781514,0.549618320610687,0.9554247974521745,1408,23,213,144,2457240.0,14428.0,2471668.0,1382.364653243848,0.6,4095400.0,360700.0
Random Forest,threshold_grid,0.75,0.4,0.04,0.8657718120805369,0.8679245283018868,0.3865546218487395,0.5348837209302325,0.9554247974521745,1410,21,219,138,2525520.0,13028.0,2538548.0,1419.7695749440716,0.6,4209200.0,325700.0
Random Forest,threshold_grid,0.76,0.4,0.04,0.8629753914988815,0.868421052631579,0.3697478991596639,0.518664047151277,0.9554247974521745,1411,20,225,132,2586120.0,12452.0,2598572.0,1453.3400447427293,0.6,4310200.0,311300.0
Random Forest,threshold_grid,0.77,0.4,0.04,0.860738255033557,0.8648648648648649,0.3585434173669468,0.5069306930693069,0.9554247974521745,1411,20,229,128,2618340.0,12452.0,2630792.0,1471.3601789709173,0.6,4363900.0,311300.0
Random Forest,threshold_grid,0.78,0.4,0.04,0.8573825503355704,0.8695652173913043,0.33613445378151263,0.48484848484848486,0.9554247974521745,1413,18,237,120,2705220.0,11360.0,2716580.0,1519.3400447427293,0.6,4508700.0,284000.0
Random Forest,threshold_grid,0.79,0.4,0.04,0.854586129753915,0.8818897637795275,0.3137254901960784,0.4628099173553719,0.9554247974521745,1416,15,245,112,2795700.0,9012.0,2804712.0,1568.6308724832215,0.6,4659500.0,225300.0
Random Forest,threshold_grid,0.8,0.4,0.04,0.8551454138702461,0.9152542372881356,0.3025210084033613,0.45473684210526316,0.9554247974521745,1421,10,249,108,2824320.0,5688.0,2830008.0,1582.778523489933,0.6,4707200.0,142200.0
Random Forest,threshold_grid,0.81,0.4,0.04,0.8512304250559284,0.9504950495049505,0.2689075630252101,0.4192139737991266,0.9554247974521745,1426,5,261,96,2938140.0,2564.0,2940704.0,1644.68903803132,0.6,4896900.0,64100.0
Random Forest,threshold_grid,0.82,0.4,0.04,0.848434004474273,0.9479166666666666,0.2549019607843137,0.40176600441501104,0.9554247974521745,1426,5,266,91,3003540.0,2564.0,3006104.0,1681.2662192393736,0.6,5005900.0,64100.0
Random Forest,threshold_grid,0.83,0.4,0.04,0.8456375838926175,0.945054945054945,0.24089635854341737,0.38392857142857145,0.9554247974521745,1426,5,271,86,3087660.0,2564.0,3090224.0,1728.3131991051455,0.6,5146100.0,64100.0
Random Forest,threshold_grid,0.84,0.4,0.04,0.8422818791946308,0.9411764705882353,0.22408963585434175,0.36199095022624433,0.9554247974521745,1426,5,277,80,3152340.0,2564.0,3154904.0,1764.4876957494407,0.6,5253900.0,64100.0
Random Forest,threshold_grid,0.85,0.4,0.04,0.8394854586129754,0.9375,0.21008403361344538,0.34324942791762014,0.9554247974521745,1426,5,282,75,3180540.0,2564.0,3183104.0,1780.2595078299776,0.6,5300900.0,64100.0
Random Forest,threshold_grid,0.86,0.4,0.04,0.8366890380313199,0.9452054794520548,0.19327731092436976,0.3209302325581395,0.9554247974521745,1427,4,288,69,3228720.0,2084.0,3230804.0,1806.937360178971,0.6,5381200.0,52100.0
Random Forest,threshold_grid,0.87,0.4,0.04,0.8333333333333334,0.9682539682539683,0.17086834733893558,0.2904761904761905,0.9554247974521745,1429,2,296,61,3335460.0,1088.0,3336548.0,1866.0782997762863,0.6,5559100.0,27200.0
Random Forest,threshold_grid,0.88,0.4,0.04,0.831096196868009,0.9824561403508771,0.1568627450980392,0.27053140096618356,0.9554247974521745,1430,1,301,56,3380220.0,880.0,3381100.0,1890.9955257270694,0.6,5633700.0,22000.0
Random Forest,threshold_grid,0.89,0.4,0.04,0.825503355704698,1.0,0.12605042016806722,0.22388059701492538,0.9554247974521745,1431,0,312,45,3460680.0,0.0,3460680.0,1935.503355704698,0.6,5767800.0,0.0
Random Forest,threshold_grid,0.9,0.4,0.04,0.8215883668903803,1.0,0.10644257703081232,0.19240506329113924,0.9554247974521745,1431,0,319,38,3517260.0,0.0,3517260.0,1967.1476510067114,0.6,5862100.0,0.0
Random Forest,threshold_grid,0.91,0.4,0.04,0.8187919463087249,1.0,0.09243697478991597,0.16923076923076924,0.9554247974521745,1431,0,324,33,3576540.0,0.0,3576540.0,2000.3020134228188,0.6,5960900.0,0.0
Random Forest,threshold_grid,0.92,0.4,0.04,0.8165548098434005,1.0,0.08123249299719888,0.15025906735751296,0.9554247974521745,1431,0,328,29,3625080.0,0.0,3625080.0,2027.4496644295302,0.6,6041800.0,0.0
Random Forest,threshold_grid,0.93,0.4,0.04,0.8137583892617449,1.0,0.06722689075630252,0.12598425196850394,0.9554247974521745,1431,0,333,24,3687360.0,0.0,3687360.0,2062.281879194631,0.6,6145600.0,0.0
Random Forest,threshold_grid,0.94,0.4,0.04,0.8098434004474273,1.0,0.047619047619047616,0.09090909090909091,0.9554247974521745,1431,0,340,17,3725520.0,0.0,3725520.0,2083.6241610738257,0.6,6209200.0,0.0
Random Forest,threshold_grid,0.95,0.4,0.04,0.8042505592841164,1.0,0.0196078431372549,0.038461538461538464,0.9554247974521745,1431,0,350,7,3791520.0,0.0,3791520.0,2120.536912751678,0.6,6319200.0,0.0
Random Forest,threshold_grid,0.96,0.4,0.04,0.8014541387024608,1.0,0.0056022408963585435,0.011142061281337047,0.9554247974521745,1431,0,355,2,3835620.0,0.0,3835620.0,2145.201342281879,0.6,6392700.0,0.0
Random Forest,threshold_grid,0.97,0.4,0.04,0.8008948545861297,1.0,0.0028011204481792717,0.00558659217877095,0.9554247974521745,1431,0,356,1,3850020.0,0.0,3850020.0,2153.2550335570468,0.6,6416700.0,0.0
Random Forest,threshold_grid,0.98,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9554247974521745,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
Random Forest,threshold_grid,0.99,0.4,0.04,0.8003355704697986,0.0,0.0,0.0,0.9554247974521745,1431,0,357,0,3862020.0,0.0,3862020.0,2159.9664429530203,0.6,6436700.0,0.0
Gradient Boosting,threshold_grid,0.01,0.4,0.04,0.8702460850111857,0.6142595978062158,0.9411764705882353,0.7433628318584071,0.9632800709382285,1220,211,21,336,255300.0,144604.0,399904.0,223.6599552572707,0.6,425500.0,3615100.0
Gradient Boosting,threshold_grid,0.02,0.4,0.04,0.8948545861297539,0.6742268041237114,0.9159663865546218,0.7767220902612827,0.9632800709382285,1273,158,30,327,394080.0,107512.0,501592.0,280.5324384787472,0.6,656800.0,2687800.0
Gradient Boosting,threshold_grid,0.03,0.4,0.04,0.9099552572706935,0.7177777777777777,0.9047619047619048,0.8004956629491945,0.9632800709382285,1304,127,34,323,448980.0,84264.0,533244.0,298.23489932885906,0.6,748300.0,2106600.0
Gradient Boosting,threshold_grid,0.04,0.4,0.04,0.9110738255033557,0.728110599078341,0.8851540616246498,0.7989886219974716,0.9632800709382285,1313,118,41,316,539340.0,78396.0,617736.0,345.48993288590606,0.6,898900.0,1959900.0
Gradient Boosting,threshold_grid,0.05,0.4,0.04,0.9116331096196868,0.7363420427553444,0.8683473389355743,0.7969151670951157,0.9632800709382285,1320,111,47,310,585060.0,73012.0,658072.0,368.0492170022371,0.6,975100.0,1825300.0
Gradient Boosting,threshold_grid,0.06,0.4,0.04,0.912751677852349,0.7445255474452555,0.8571428571428571,0.796875,0.9632800709382285,1326,105,51,306,630900.0,69516.0,700416.0,391.7315436241611,0.6,1051500.0,1737900.0
Gradient Boosting,threshold_grid,0.07,0.4,0.04,0.9138702460850112,0.7506172839506173,0.8515406162464986,0.7979002624671916,0.9632800709382285,1330,101,53,304,662340.0,67856.0,730196.0,408.3870246085011,0.6,1103900.0,1696400.0
Gradient Boosting,threshold_grid,0.08,0.4,0.04,0.9144295302013423,0.755,0.84593837535014,0.797886393659181,0.9632800709382285,1333,98,55,302,684600.0,66232.0,750832.0,419.92841163310965,0.6,1141000.0,1655800.0
Gradient Boosting,threshold_grid,0.09,0.4,0.04,0.9138702460850112,0.7556675062972292,0.8403361344537815,0.7957559681697612,0.9632800709382285,1334,97,57,300,725940.0,65408.0,791348.0,442.5883668903803,0.6,1209900.0,1635200.0
