mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgb__subsample,param_xgb__reg_lambda,param_xgb__reg_alpha,param_xgb__n_estimators,param_xgb__min_child_weight,param_xgb__max_depth,param_xgb__learning_rate,param_xgb__gamma,param_xgb__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.3594197273254395,0.004544742868592877,0.017565250396728516,0.0010654894557093832,0.8,0.5,0.0,400,8,6,0.06,0.0,0.8,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 0.5, 'xgb__reg_alpha': 0, 'xgb__n_estimators': 400, 'xgb__min_child_weight': 8, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.06, 'xgb__gamma': 0, 'xgb__colsample_bytree': 0.8}",0.9403438631718599,0.9532073577396105,0.942473486761417,0.9700869345646057,0.9505717480701248,0.9513366780615236,0.010536174054198414,11,0.9996702084552699,0.999624060150376,0.9996948670227113,0.9996583409757063,0.9996763230296164,0.9996647599267361,2.3526596726043674e-05
1.3547727108001708,0.23788920344205472,0.016180706024169923,0.0031206505882609057,0.7,2.0,0.01,600,5,4,0.1,0.05,0.6,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 2.0, 'xgb__reg_alpha': 0.01, 'xgb__n_estimators': 600, 'xgb__min_child_weight': 5, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.1, 'xgb__gamma': 0.05, 'xgb__colsample_bytree': 0.6}",0.9400570117250528,0.9548567535587507,0.9433302070557679,0.9659566409349976,0.9513202510641369,0.9511041728677411,0.009134535270900409,12,0.9998260996803385,0.9998007743910675,0.9998117503731276,0.999901098703494,0.9999342531153907,0.9998547952526836,5.3013418152160435e-05
0.19562711715698242,0.010158229613271823,0.011801004409790039,0.00044803095145018717,0.8,1.0,0.01,200,3,5,0.08,0.25,0.9,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 1.0, 'xgb__reg_alpha': 0.01, 'xgb__n_estimators': 200, 'xgb__min_child_weight': 3, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.08, 'xgb__gamma': 0.25, 'xgb__colsample_bytree': 0.9}",0.9356197784072573,0.9546595431890709,0.9456929514465047,0.966957650963134,0.9452149917033403,0.9496289831418615,0.010552940311314504,13,0.9974004997523749,0.9978028904596822,0.9979860099620579,0.9974021551491611,0.997644350937764,0.997647181252208,0.00022801219972839218
0.4508220195770264,0.008349256306414896,0.020119333267211915,0.0016518549764632199,0.9,1.5,0.5,500,8,6,0.04,0.25,0.8,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 1.5, 'xgb__reg_alpha': 0.5, 'xgb__n_estimators': 500, 'xgb__min_child_weight': 8, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.04, 'xgb__gamma': 0.25, 'xgb__colsample_bytree': 0.8}",0.9395998422317042,0.9505181254257952,0.9418151648510209,0.9706821297164707,0.9438712935574635,0.949297311156491,0.011298370999325623,14,0.9988524830039169,0.9988080230516411,0.9987592382801964,0.9987749725773678,0.9988811790832748,0.9988151791992795,4.592325739808156e-05
0.23221249580383302,0.004101885173394491,0.013805103302001954,0.0011062391809007364,0.9,3.0,0.1,300,5,5,0.06,0.25,0.6,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 3.0, 'xgb__reg_alpha': 0.1, 'xgb__n_estimators': 300, 'xgb__min_child_weight': 5, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.06, 'xgb__gamma': 0.25, 'xgb__colsample_bytree': 0.6}",0.9340510595575316,0.9518089569364265,0.9421939254022076,0.9674536469230215,0.9385686458408485,0.9468152469320072,0.011858905644000599,15,0.9954183737787583,0.9951544279861331,0.9955786624948302,0.9950358292424162,0.9946587680494866,0.995169212310325,0.00031883972569697106
0.24628596305847167,0.005609883720827148,0.014987802505493164,0.00042302020938574553,1.0,3.0,0.1,400,8,5,0.06,0.1,0.6,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 3.0, 'xgb__reg_alpha': 0.1, 'xgb__n_estimators': 400, 'xgb__min_child_weight': 8, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.06, 'xgb__gamma': 0.1, 'xgb__colsample_bytree': 0.6}",0.9329484743088674,0.9496396428699486,0.9394073299184764,0.966164057427314,0.9387670442248035,0.945385309749882,0.011696736831705622,16,0.9958866102381703,0.9964381387600738,0.9967255803707898,0.9959248170326015,0.9964861942781105,0.9962922681359492,0.00033052192781735947
0.267444372177124,0.008008509660287422,0.012796354293823243,0.0018335444651879833,1.0,1.5,0.1,500,8,4,0.06,0.1,0.9,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 1.5, 'xgb__reg_alpha': 0.1, 'xgb__n_estimators': 500, 'xgb__min_child_weight': 8, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.06, 'xgb__gamma': 0.1, 'xgb__colsample_bytree': 0.9}",0.9315231811825451,0.9441805012729032,0.9381628309645769,0.9651630473991776,0.9376938893297743,0.9433446900297954,0.011621278605049822,17,0.9956091576246004,0.9951656836702534,0.9957039749330169,0.9947677842513172,0.995683745122368,0.9953860691203111,0.0003661391851530631
0.20780491828918457,0.0028935786535485768,0.012938213348388673,0.0009789656197360854,0.7,0.5,0.5,300,8,4,0.1,0.5,0.7,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 0.5, 'xgb__reg_alpha': 0.5, 'xgb__n_estimators': 300, 'xgb__min_child_weight': 8, 'xgb__max_depth': 4, 'xgb__learning_rate': 0.1, 'xgb__gamma': 0.5, 'xgb__colsample_bytree': 0.7}",0.9349116138979525,0.9449065939976334,0.9319944448452493,0.9612672245869707,0.9404804848135055,0.9427120724282624,0.010293728907687774,18,0.9956322317770474,0.9957706766917294,0.9960849697002392,0.9953432099764434,0.9960720450989912,0.9957806266488902,0.00027964362711665916
0.2392284393310547,0.009182178353348062,0.013165760040283202,0.000400115147687923,1.0,1.5,0.5,500,5,3,0.08,0.25,1.0,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 1.5, 'xgb__reg_alpha': 0.5, 'xgb__n_estimators': 500, 'xgb__min_child_weight': 5, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.08, 'xgb__gamma': 0.25, 'xgb__colsample_bytree': 1.0}",0.9315680017211088,0.9470400516332603,0.9384333742154246,0.965307337132963,0.9288381069186927,0.9422373743242899,0.013138760892170299,19,0.9902936607987033,0.991643780108955,0.9917175783568,0.9901716836597075,0.9910460610310909,0.9909745527910514,0.0006501197382154557
0.20587420463562012,0.004061377122514278,0.013201570510864258,0.0006934745040645465,1.0,2.0,0.05,500,2,3,0.06,0.05,0.6,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 2.0, 'xgb__reg_alpha': 0.05, 'xgb__n_estimators': 500, 'xgb__min_child_weight': 2, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.06, 'xgb__gamma': 0.05, 'xgb__colsample_bytree': 0.6}",0.9265122449711356,0.9500609559324465,0.9359984849577954,0.9625658321910396,0.9290906139528173,0.940845626401047,0.013592722751356074,20,0.9835785196524244,0.9839758453018773,0.9861088633543723,0.9821398868928809,0.9843601086116056,0.9840326447626321,0.0012813980147511211
