accuracy,precision_BAD_1,recall_BAD_1,f1_BAD_1,roc_auc,false_positives,false_negatives,true_positives,true_negatives,threshold
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.685
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.69
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.695
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.7
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.705
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.71
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.715
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.72
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.725
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.73
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.735
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.74
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.745
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.75
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.755
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.76
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.765
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.77
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.775
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.78
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.785
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.79
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.795
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.8
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.805
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.81
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.815
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.82
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.825
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.83
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.835
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.84
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.845
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.85
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.855
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.86
