mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__class_weight,param_tree__criterion,param_tree__max_depth,param_tree__max_features,param_tree__min_samples_leaf,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.02135329246520996,0.0004313647572025117,0.00774693489074707,0.00038460938526589504,0.0,balanced,gini,3,,10,2,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 2}",0.8331555451970311,0.8650856968697336,0.8520083327321261,0.8873998989971864,0.8393063271048266,0.8553911601801808,0.01940686142870383,438
0.022982025146484376,0.0015351243705375485,0.009359979629516601,0.0004891853930215985,0.0,balanced,gini,3,,5,2,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 2}",0.8338502635447667,0.8654442611782424,0.851967751244499,0.885668422191761,0.8396084337349397,0.8553078263788418,0.018668514255969555,441
0.025126266479492187,0.004496669971546721,0.008403253555297852,0.0011145643532140498,0.0,balanced,gini,3,,5,25,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 25}",0.8338502635447667,0.8654442611782424,0.851967751244499,0.885668422191761,0.8396084337349397,0.8553078263788418,0.018668514255969555,441
0.026216697692871094,0.0031505370517514795,0.007905912399291993,0.0007711189968852838,0.0,balanced,gini,3,,5,10,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 10}",0.8338502635447667,0.8654442611782424,0.851967751244499,0.885668422191761,0.8396084337349397,0.8553078263788418,0.018668514255969555,441
0.019598770141601562,0.0007233794360481702,0.008260536193847656,0.000758243854197101,0.0,balanced,entropy,7,sqrt,10,25,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 7, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 25}",0.8490309799562552,0.8601823299508767,0.866658249765529,0.8825707019695548,0.8180641728591009,0.8553012869002632,0.02155154563502522,444
0.021106433868408204,0.000398467663821183,0.007894611358642578,5.3897070840150216e-05,0.001,balanced,gini,,sqrt,1,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 25}",0.8347914948546021,0.8673446520133385,0.8719022797777939,0.8619147247673328,0.8404786811918332,0.8552863665209802,0.014864274384197218,445
0.02551274299621582,0.0019723868337763783,0.009158802032470704,0.0012760432433647176,0.001,balanced,gini,3,,10,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 2}",0.8326176987342679,0.8654442611782424,0.8520083327321261,0.8865657239737392,0.8397437053603636,0.8552759443957478,0.019223781127140262,446
0.022415018081665038,0.0016301262213053096,0.008423471450805664,0.0012422675509716563,0.001,balanced,gini,3,,10,10,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 10}",0.8326176987342679,0.8654442611782424,0.8520083327321261,0.8865657239737392,0.8397437053603636,0.8552759443957478,0.019223781127140262,446
0.022494983673095704,0.00045142761813732113,0.007723617553710938,0.0001862791318880203,0.001,balanced,gini,3,,10,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 25}",0.8326176987342679,0.8654442611782424,0.8520083327321261,0.8865657239737392,0.8397437053603636,0.8552759443957478,0.019223781127140262,446
0.023287534713745117,0.001906155457415819,0.008983421325683593,0.0009023399385361711,0.001,balanced,entropy,,sqrt,5,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 25}",0.8417341962781025,0.8477939330919,0.8512508116297527,0.8890637399898997,0.8461826347305388,0.8552050631440388,0.017203717156689717,449
0.018938350677490234,0.001020624434426561,0.008688783645629883,0.0014451958265610792,0.001,,gini,,sqrt,10,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 25}",0.8164464484205242,0.8656818100326295,0.8716091912560422,0.887913931173797,0.8342922588557824,0.8551887279477551,0.02603191101921765,450
0.03604035377502442,0.0018152667449635135,0.007669687271118164,0.0009351521077694297,0.0,,gini,10,,1,25,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 25}",0.8609801355373087,0.8675015238983113,0.8363393694538634,0.8732685231945747,0.8376560132746553,0.8551491130717427,0.015327823687026529,451
0.017394876480102538,0.00043599296242161203,0.008583641052246094,0.0019404918858341794,0.0,,gini,10,sqrt,10,25,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 25}",0.8357551364337195,0.8722345727706264,0.8662569439434384,0.8735931750955919,0.8277406031310872,0.8551160862748926,0.019405295962147153,452
0.018912267684936524,0.0008330671645755438,0.00789785385131836,0.0002650566587910206,0.001,balanced,gini,7,sqrt,5,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 25}",0.8571972820825414,0.8491699236258021,0.8753832696053675,0.8658015294711782,0.8277406031310872,0.8550585215831953,0.016211268621421707,453
0.02005939483642578,0.0006157570762435465,0.007847118377685546,0.00020709188747536464,0.001,balanced,gini,,sqrt,5,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 25}",0.8485782925167629,0.8384757431245293,0.8691652838900513,0.8667799942284106,0.8521661496284539,0.8550330926776416,0.011504244054223482,454
0.021801042556762695,0.0008701605496473487,0.007940959930419923,0.0003251455835339989,0.001,,entropy,,sqrt,1,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 25}",0.8346839255620495,0.8543511778837535,0.8231774403001226,0.9194277108433735,0.8431570593752256,0.8549594627929048,0.03381424583631171,455
0.021425962448120117,0.0005428923080473834,0.007684564590454102,0.00019075099161622888,0.001,balanced,gini,3,,5,10,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 10}",0.8329762630427766,0.8654442611782424,0.851967751244499,0.8846268306759973,0.8397437053603636,0.8549517623003757,0.018513854818988058,456
0.021928691864013673,0.0005586253155834201,0.00782008171081543,0.00033081171614670766,0.001,balanced,gini,3,,5,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 2}",0.8329762630427766,0.8654442611782424,0.851967751244499,0.8846268306759973,0.8397437053603636,0.8549517623003757,0.018513854818988058,456
0.022930908203125,0.0008952116907798404,0.009050798416137696,0.0018871677973666763,0.001,balanced,gini,3,,5,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 25}",0.8329762630427766,0.8654442611782424,0.851967751244499,0.8846268306759973,0.8397437053603636,0.8549517623003757,0.018513854818988058,456
0.018928909301757814,0.0008591906262940408,0.008079767227172852,0.00019934222880944508,0.001,balanced,gini,7,sqrt,1,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 2}",0.8374941733299867,0.853759546774714,0.8717805353149124,0.8824624846692157,0.8291609551980377,0.8549315390573733,0.020056918621967304,459
0.02060689926147461,0.000691304471140015,0.008479785919189454,0.00023846942359463463,0.0,,entropy,,sqrt,5,10,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 10}",0.8370818243752016,0.8605005557746781,0.8507548156698652,0.8848117018974099,0.8413489286487266,0.8548995652731763,0.016996338458233375,460
0.02007713317871094,0.0009583275355725214,0.007976579666137695,0.0002781383990823516,0.0,,entropy,,sqrt,5,2,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 2}",0.8370818243752016,0.8605005557746781,0.8507548156698652,0.8848117018974099,0.8413489286487266,0.8548995652731763,0.016996338458233375,460
0.02868800163269043,0.0008744901810319618,0.00717926025390625,0.0009049942284893964,0.0,,gini,7,,1,25,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 25}",0.8270106493599628,0.8643371938757216,0.8636912921145661,0.875486977851526,0.8438334175023446,0.8548719061408242,0.017265296309803356,462
0.03416123390197754,0.004216773475571428,0.00809335708618164,0.0001547785798094961,0.0,,gini,10,,10,10,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 10}",0.8518815662088994,0.8543377317221843,0.8353969771300772,0.887057210879446,0.8453755140321766,0.8548097999945566,0.017404346316502336,463
0.03245105743408203,0.003678749815937171,0.007107830047607422,0.001213609815773781,0.0,,gini,10,,10,2,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 2}",0.8518815662088994,0.8543377317221843,0.8353969771300772,0.887057210879446,0.8453755140321766,0.8548097999945566,0.017404346316502336,463
0.043594741821289064,0.0016933618954620812,0.00833301544189453,0.0005708238791886247,0.0,,entropy,10,,1,25,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 25}",0.8430922585965792,0.8702714331815411,0.8461826347305389,0.9063153812856215,0.8080630906860977,0.8547849596960757,0.032523430039935075,465
0.04266266822814942,0.0014760541438287723,0.008297920227050781,7.301294068591058e-05,0.001,balanced,gini,,,5,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': None, 'tree__max_features': None, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 25}",0.8481973179389724,0.8416086987701243,0.8285883053170767,0.8745130221484742,0.8809654786811917,0.8547745645711678,0.01988914808997134,466
0.031903648376464845,0.0005530104546673132,0.007979726791381836,0.0002949291828558454,0.001,balanced,gini,7,,1,10,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 10}",0.8303363333213811,0.8672057083437914,0.8710049779958157,0.8510614313541592,0.8541275881970999,0.8547472078424494,0.014348442401957795,467
0.03639907836914062,0.004203403749558428,0.009239578247070312,0.0009265926061869819,0.001,,gini,7,,1,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 2}",0.8311565491770949,0.8590976729176377,0.8445729023879951,0.8919360075030662,0.8469536829954547,0.8547433629962498,0.020604407246704492,468
0.02291560173034668,0.0005585140731034675,0.00812387466430664,0.0002500976120422481,0.0,balanced,gini,3,,1,2,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 2}",0.8329762630427766,0.8654442611782424,0.851967751244499,0.8870527018252651,0.8353609046966309,0.8545603763974828,0.020076979492494672,469
0.026895666122436525,0.00523736409731682,0.010244655609130859,0.002703520265445889,0.0,balanced,gini,3,,1,25,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 25}",0.8329762630427766,0.8654442611782424,0.851967751244499,0.8870527018252651,0.8353609046966309,0.8545603763974828,0.020076979492494672,469
0.02759561538696289,0.006685562952578309,0.008005475997924805,0.00046418145632944524,0.0,balanced,gini,3,,1,10,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 10}",0.8329762630427766,0.8654442611782424,0.851967751244499,0.8870527018252651,0.8353609046966309,0.8545603763974828,0.020076979492494672,469
0.020907878875732422,0.0033546667681717706,0.011316251754760743,0.0027923002197896233,0.001,balanced,gini,5,sqrt,5,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 2}",0.8375614041378321,0.8457411524256875,0.8728942716975686,0.8905832912488276,0.8257521102373566,0.8545064459494544,0.023792551512174395,472
0.017822837829589842,0.000768236910903698,0.011857128143310547,0.007288577775682863,0.001,balanced,gini,5,sqrt,5,10,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 10}",0.8375614041378321,0.8457411524256875,0.8728942716975686,0.8905832912488276,0.8257521102373566,0.8545064459494544,0.023792551512174395,472
0.02122836112976074,0.0012483544655553258,0.009283733367919923,0.0023157035103487595,0.001,balanced,entropy,10,sqrt,1,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 25}",0.8432356843199827,0.8458532037720965,0.8686918332010677,0.8646787749801601,0.8498890772671526,0.854469714708092,0.0102754416440695,474
0.022666788101196288,0.001218415185594212,0.007959794998168946,0.0005816563442559562,0.0,,entropy,,sqrt,1,25,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 25}",0.8283821578400086,0.8572196923518234,0.8396129427891206,0.9046425221845467,0.8424311016521174,0.8544576833635233,0.02672483774638661,475
0.03576369285583496,0.0003999572225349664,0.007745790481567383,0.0004155002711003022,0.0,,entropy,7,,1,2,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 2}",0.8639696654595002,0.830206353759547,0.8775701608830532,0.8936629752543106,0.8066697929442319,0.8544157896601285,0.03172859913580103,476
0.01769680976867676,0.0006911358175524569,0.008058881759643555,0.0004150613314688474,0.0,,gini,10,sqrt,10,10,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 10}",0.8307890207608735,0.8595145039262791,0.8332010677440299,0.8927746915806941,0.855750847702186,0.8544060263428126,0.022394074134375178,477
0.01792144775390625,0.0005401551260115802,0.007971763610839844,0.00037003291629233705,0.0,,gini,10,sqrt,10,2,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 2}",0.8307890207608735,0.8595145039262791,0.8332010677440299,0.8927746915806941,0.855750847702186,0.8544060263428126,0.022394074134375178,477
0.018727684020996095,0.0006989725839591852,0.008012962341308594,0.00020194216348112012,0.001,balanced,gini,7,sqrt,5,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 2}",0.8285435117788376,0.8447999211158521,0.8622123223432654,0.8922696775124449,0.8438649808816101,0.854338082726402,0.021756984221558025,479
0.018235492706298827,0.00040351462037594923,0.007870292663574219,0.00035190183616592383,0.001,balanced,gini,7,sqrt,5,10,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 10}",0.8285435117788376,0.8447999211158521,0.8622123223432654,0.8922696775124449,0.8438649808816101,0.854338082726402,0.021756984221558025,479
0.01776890754699707,0.0007362236845785962,0.009670400619506836,0.003528974005600693,0.001,,entropy,5,sqrt,1,10,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 10}",0.8457545985872568,0.8472112660905734,0.868051547507395,0.883314695909386,0.8267711564822162,0.8542206529153654,0.01955524183912477,481
0.0506901741027832,0.0017638456371710115,0.008058691024780273,0.0001887843174123041,0.001,,entropy,,,1,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': None, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 25}",0.8376420811072466,0.8741170353902972,0.8204043719789337,0.8923102590000722,0.8465839405526296,0.8542115376058359,0.02578136143461922,482
0.01979837417602539,0.00039337954649989847,0.00798792839050293,0.0002521004459235893,0.0,balanced,gini,,sqrt,5,25,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 25}",0.833603750582667,0.8530379361038402,0.8722765312747998,0.8707840343409566,0.841055840126975,0.8541516184858476,0.015492606594267303,483
0.017123985290527343,0.000937214942074624,0.007757949829101563,0.00047223546717183425,0.0,,entropy,5,sqrt,1,10,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 10}",0.8451405572089354,0.8467899530280757,0.8685385253589207,0.883314695909386,0.8269109371618208,0.8541389337334276,0.01967188568651544,484
0.019227075576782226,0.0006373658354309723,0.008028602600097657,0.000165031377157389,0.005,,entropy,10,sqrt,5,10,"{'tree__ccp_alpha': 0.005, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 10}",0.8410887805227867,0.859837211803937,0.8816102734290455,0.8569502561142773,0.8310186855205253,0.8541010414781143,0.017319893812043418,485
0.01909747123718262,0.0004119005818397198,0.007724332809448242,0.00023309453751061806,0.005,,entropy,10,sqrt,5,2,"{'tree__ccp_alpha': 0.005, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 2}",0.8410887805227867,0.859837211803937,0.8816102734290455,0.8569502561142773,0.8310186855205253,0.8541010414781143,0.017319893812043418,485
0.023220396041870116,0.0010671414636760001,0.008328104019165039,0.0003588081782487851,0.001,balanced,gini,3,,1,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 2}",0.8329762630427766,0.8654442611782424,0.851967751244499,0.8846268306759973,0.8353609046966309,0.8540752021676292,0.019300202168478896,487
0.024524211883544922,0.005076551975069878,0.008461856842041015,0.0004403667599025386,0.001,balanced,gini,3,,1,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 25}",0.8329762630427766,0.8654442611782424,0.851967751244499,0.8846268306759973,0.8353609046966309,0.8540752021676292,0.019300202168478896,487
0.029131746292114256,0.005922251531675774,0.008699369430541993,0.0004074909688520198,0.001,balanced,gini,3,,1,10,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 10}",0.8329762630427766,0.8654442611782424,0.851967751244499,0.8846268306759973,0.8353609046966309,0.8540752021676292,0.019300202168478896,487
0.017878150939941405,0.000634161808545426,0.007871770858764648,0.00019759562246663307,0.0,balanced,gini,7,sqrt,10,2,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 2}",0.8385295277708057,0.8521773817634193,0.8756943943438426,0.882985534954188,0.8206884423923237,0.854015056244916,0.023078666198696005,490
0.018973159790039062,0.00021334167666211228,0.008563041687011719,0.00035692632530337173,0.0,balanced,gini,7,sqrt,10,10,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 10}",0.8385295277708057,0.8521773817634193,0.8756943943438426,0.882985534954188,0.8206884423923237,0.854015056244916,0.023078666198696005,490
0.018580818176269533,0.00031028371696784475,0.007910013198852539,0.0004412724076131359,0.001,balanced,entropy,7,sqrt,1,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 7, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 25}",0.8303049589443867,0.8589452830865216,0.867145227617055,0.8838918548445278,0.8297561503499025,0.8540086949684789,0.021165985251944654,492
0.0197906494140625,0.002915201686135773,0.009018754959106446,0.0009968763445592746,0.001,,entropy,5,sqrt,1,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 2}",0.8457545985872568,0.8472112660905734,0.868051547507395,0.8840902532284828,0.8249044080513671,0.8540024146930151,0.02031500096453211,493
0.019507789611816408,0.0010670264327275027,0.008365154266357422,0.0004946064075076606,0.0,,gini,,sqrt,5,25,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 25}",0.839318369249525,0.8527690128724587,0.8495824615828584,0.8983929730899647,0.8298057499458914,0.8539737133481398,0.023633343381650938,494
0.024502134323120116,0.002139284873058108,0.008136510848999023,0.00044563487505902555,0.001,balanced,entropy,3,,10,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 25}",0.8328328373193732,0.8599582272580588,0.8515168458264194,0.8867100137075248,0.8381520092345429,0.8538339866691839,0.019029878131900872,495
0.023253393173217774,0.0016828614744062752,0.00734868049621582,0.0009302774318280858,0.0,balanced,entropy,3,,10,25,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 25}",0.8328328373193732,0.8599582272580588,0.8515168458264194,0.8867100137075248,0.8381520092345429,0.8538339866691839,0.019029878131900872,495
0.02210679054260254,0.003179240928965278,0.007878303527832031,0.0007686992575645554,0.0,balanced,entropy,3,,10,2,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 2}",0.8328328373193732,0.8599582272580588,0.8515168458264194,0.8867100137075248,0.8381520092345429,0.8538339866691839,0.019029878131900872,495
0.023679304122924804,0.0028978175707795634,0.007957839965820312,0.000496223736010122,0.001,balanced,entropy,3,,10,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 2}",0.8328328373193732,0.8599582272580588,0.8515168458264194,0.8867100137075248,0.8381520092345429,0.8538339866691839,0.019029878131900872,495
0.02476015090942383,0.0011926286790351133,0.007600021362304687,0.00032934902613345856,0.001,balanced,entropy,3,,10,10,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 10}",0.8328328373193732,0.8599582272580588,0.8515168458264194,0.8867100137075248,0.8381520092345429,0.8538339866691839,0.019029878131900872,495
